ID DEPARTAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2024,7,13.46,4.01,64.0,Lunes,2024 Jul 15 08:30:00 PM,9.4
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2024,7,2.252,482.0,10.37,Sabado,2024 Jul 13 07:15:00 PM,9.14
52,NARIÑO,52390,LA TOLA,52390013,AMARALES (LA TOLA - NARIÑO),2024,7,7.626,2.501,56.35,Martes,2024 Jul 30 07:45:00 PM,6.2
52,NARIÑO,52390,LA TOLA,52390003,LA VIGIA DE LA MAR (LA TOLA - NARIÑO),2024,7,6.165,2.772,25.96,Sabado,2024 Jul 20 12:30:00 PM,11.23
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2024,7,4.478,2.834,27.97,Martes,2024 Jul 02 06:00:00 PM,8.07
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2024,7,4.799,1.757,27.01,Jueves,2024 Jul 25 07:00:00 PM,8.0
52,NARIÑO,52427,MAGÜÍ,52427913,LA ISLA (MAGÜÍ - NARIÑO),2024,7,0.0,0.0,0.0,Lunes,2024 Jul 01 12:00:00 AM,0.0
52,NARIÑO,52427,MAGÜÍ,52427915,LAS LAJAS (MAGÜÍ - NARIÑO),2024,7,0.0,0.0,0.0,Lunes,2024 Jul 01 12:00:00 AM,0.0
52,NARIÑO,52473,MOSQUERA,52473010,EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO),2024,7,2.725,961.0,15.05,Jueves,2024 Jul 04 12:00:00 PM,10.17
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2024,7,2.438,739.0,13.56,Miercoles,2024 Jul 03 07:15:00 PM,6.48
52,NARIÑO,52621,ROBERTO PAYAN,52621912,TAMAJE (ROBERTO PAYAN - NARIÑO),2024,7,4.916,3.03,27.82,Martes,2024 Jul 16 08:30:00 PM,8.51
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2024,7,8.11,3.002,50.4,Sabado,2024 Jul 13 07:00:00 PM,7.16
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2024,7,24.929,9.692,105.6,Miercoles,2024 Jul 24 07:15:00 PM,10.49
52,NARIÑO,52696,SANTA BÁRBARA,52696014,LA ENSENADA (SANTA BÁRBARA - NARIÑO),2024,7,3.178,1.695,20.67,Sabado,2024 Jul 27 08:00:00 PM,6.27
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2024,7,2.684,1.626,22.4,Sabado,2024 Jul 06 05:00:00 PM,5.24
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109069,PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA),2024,7,5.757,1.043,39.47,Miercoles,2024 Jul 31 07:45:00 PM,8.35
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109105,PITAL (BUENAVENTURA - VALLE DEL CAUCA),2024,7,2.224,642.0,10.69,Martes,2024 Jul 16 05:45:00 PM,8.32
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2024,7,101.752,35.905,207.86,Lunes,2024 Jul 15 08:15:00 PM,23.14
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109081,PUNTA BONITA,2024,7,4.166,3.331,22.69,Miercoles,2024 Jul 10 09:00:00 PM,7.44
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2024,7,7.99,3.515,32.64,Sabado,2024 Jul 13 11:30:00 AM,10.18
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2024,7,27.69,7.064,74.89,Lunes,2024 Jul 22 06:30:00 PM,16.43
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2024,7,,368.701,,Viernes,2024 Jul 05 12:15:00 PM,23.58
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2024,7,36.778,9.619,122.94,Miercoles,2024 Jul 03 12:15:00 PM,12.14
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2024,5,132.215,41.907,286.4,Jueves,2024 May 23 06:00:00 PM,24.0
91,AMAZONAS,91798,TARAPACA (ANM),91798000,TARAPACA (TARAPACA (ANM) - AMAZONAS),2024,5,28.132,12.662,102.6,Viernes,2024 May 03 06:30:00 PM,10.16
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873010,LA PLAYA MURRI  (VIGÍA DEL FUERTE - ANTIOQUIA),2024,5,2.686,1.11,27.46,Martes,2024 May 21 07:45:00 PM,4.19
88,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA ),2024,5,,284.638,,Viernes,2024 May 10 03:00:00 PM,23.59
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2024,5,64.368,30.561,247.59,Sábado,2024 May 18 10:00:00 PM,10.9
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2024,5,13.543,4.513,52.58,Jueves,2024 May 16 09:00:00 PM,10.2
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACON (TIMBIQUÍ - CAUCA),2024,5,4.286,1.264,31.25,Lunes,2024 May 06 08:00:00 PM,7.58
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2024,5,4.502,1.728,50.4,Martes,2024 May 27 07:00:00 AM,5.54
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2024,5,5.778,4.333,28.4,Martes,2024 May 28 08:45:00 PM,7.56
19,CAUCA,19809,TIMBIQUÍ,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2024,5,7.285,3.271,37.34,Domingo,2024 May 12 08:00:00 PM,8.0
19,CAUCA,19809,TIMBIQUÍ,19809007,SAN JOSE (TIMBIQUÍ - CAUCA),2024,5,6.623,4.522,37.39,Sábado,2024 May 06 07:15:00 PM,7.08
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2024,5,3.496,1.019,20.35,Miércoles,2024 May 15 07:15:00 PM,6.45
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2024,5,598.738,171.032,,Miércoles,2024 May 29 09:00:00 PM,18.53
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANA (ACANDÍ - CHOCÓ),2024,5,420.977,142.002,878.68,Lunes,2024 May 06 09:30:00 PM,21.41
27,CHOCÓ,27006,ACANDÍ,27006007,SAN FRANCISCO (ACANDÍ - CHOCÓ),2024,5,17.322,6.53,77.66,lunes,2024 May 25 08:00:00 PM,9.21
27,CHOCÓ,27025,ALTO BAUDO,27025000,CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ),2024,5,56.244,19.018,128.74,Miercoles,2024 May 01 12:00:00 PM,23.42
27,CHOCÓ,27075,BAHÍA SOLANO,27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2024,5,874.026,247.553,,Miercoles,2024 May 01 11:15:00 AM,23.44
27,CHOCÓ,27075,BAHÍA SOLANO,27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2024,5,188.024,68.687,378.05,Lunes,2024 May 27 07:00:00 PM,23.18
27,CHOCÓ,27077,BAJO BAUDÓ,27077905,BUENAVISTA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2024,5,3.552,1.341,17.44,Lunes,2024 May 06 07:45:00 PM,8.0
27,CHOCÓ,27077,BAJO BAUDÓ,27077029,FIRME DE USARGA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2024,5,836.0,359.0,7.01,Viernes,2024 May 17 08:15:00 PM,5.16
27,CHOCÓ,27077,BAJO BAUDÓ,27077026,GUINEAL (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2024,5,4.866,1.37,37.38,Viernes,2024 May 17 07:00:00 PM,6.13
27,CHOCÓ,27077,BAJO BAUDÓ,27077008,ORPUA (BAJO BAUDÓ - CHOCÓ),2024,5,705.0,288.0,5.71,Lunes,2024 May 13 06:00:00 PM,7.3
27,CHOCÓ,27077,BAJO BAUDÓ,27077000,PIZARRO (BAJO BAUDÓ - CHOCÓ),2024,5,246.317,95.726,479.42,Sábado,2024 May 18 03:15:00 PM,22.43
27,CHOCÓ,27077,BAJO BAUDÓ,27077916,TERRON (BAJO BAUDÓ - CHOCÓ),2024,5,4.192,1.769,26.42,Sábado,2024 May 04 12:45:00 PM,7.22
27,CHOCÓ,27077,BAJO BAUDÓ,27077019,VIRUDO (BAJO BAUDÓ - CHOCÓ),2024,5,4.294,5.965,31.38,Martes,2024 May 21 09:45:00 PM,5.25
27,CHOCÓ,27099,BOJAYÁ,27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2024,5,84.005,23.959,299.23,Sábado,2024 May 06 08:00:00 PM,12.24
27,CHOCÓ,27099,BOJAYÁ,27099005,NAPIPI (BOJAYÁ - CHOCÓ),2024,5,12.426,4.213,73.6,Lunes,2024 May 20 07:00:00 PM,7.39
27,CHOCÓ,27099,BOJAYÁ,27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2024,5,12.349,3.815,60.0,Viernes,2024 May 31 06:45:00 PM,8.16
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250023,PAPAYO (EL LITORAL DEL SAN JUAN - CHOCÓ),2024,5,3.527,1.038,18.87,Miercoles,2024 May 22 07:30:00 PM,7.16
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ),2024,5,36.7,17.118,256.34,Viernes,2024 May 31 07:30:00 PM,6.0
27,CHOCÓ,27372,JURADO,27372000,JURADO (JURADO - CHOCÓ),2024,5,180.964,63.06,331.2,Martes,2024 May 28 12:00:00 PM,23.47
27,CHOCÓ,27425,MEDIO ATRATO,27425000,BETE (MEDIO ATRATO - CHOCÓ),2024,5,17.901,8.923,68.0,Miercoles,2024 May 22 11:30:00 AM,12.36
27,CHOCÓ,27425,MEDIO ATRATO,27425008,SAN ROQUE (MEDIO ATRATO - CHOCÓ),2024,5,2.481,1.112,19.15,Miercoles,2024 May 15 07:30:00 PM,6.04
27,CHOCÓ,27491,NOVITA,27491004,JUNTAS DE TAMANA (NOVITA - CHOCÓ),2024,5,1.863,620.0,11.99,Viernes,2024 May 31 06:45:00 PM,6.51
27,CHOCÓ,27495,NUQUÍ,27495001,ARUSÍ (NUQUÍ - CHOCO),2024,5,20.705,7.668,62.4,Lunes,2024 May 16 07:45:00 PM,15.19
27,CHOCÓ,27495,NUQUÍ,27495011,COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ),2024,5,876.0,372.0,5.16,Miercoles,2024 May 08 07:00:00 PM,7.45
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2024,5,7.439,1.873,11.5,Sábado,2024 May 04 12:30:00 PM,21.39
27,CHOCÓ,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2024,5,306.425,109.467,556.51,Jueves,2024 May 30 07:30:00 PM,23.57
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2024,5,0.0,0.0,0.0,Miercoles,2024 May 01 12:00:00 PM,0.0
27,CHOCÓ,27615,RIOSUCIO,27615011,SAN JOSE TAMBORAL (RIOSUCIO - CHOCÓ),2024,5,328.0,112.0,4.28,Lunes,2024 May 27 07:15:00 PM,3.05
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2024,5,16.923,4.45,76.74,Jueves,2024 May 30 08:30:00 PM,9.26
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2024,5,484.045,156.408,987.36,Jueves,2024 May 30 07:45:00 PM,22.18
94,GUAINÍA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINÍA),2024,5,76.458,22.812,239.27,Miercoles,2024 May 08 02:00:00 PM,14.3
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2024,5,,635.769,,Martes,2024 May 14 03:30:00 PM,23.59
44,LA GUAJIRA,44847,URIBIA,44847003,CABO DE LA VELA (URIBIA - LA GUAJIRA),2024,5,37.485,3.837,148.84,Jueves,2024 May 02 09:00:00 PM,10.2
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2024,5,33.425,7.49,263.04,Lunes,2024 May 27 07:00:00 PM,4.57
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2024,5,92.841,32.703,174.78,Sábado,2024 May 04 12:00:00 PM,22.36
50,META,50325,MAPIRIPAN,50325000,MAPIRIPAN (MAPIRIPAN - META),2024,5,182.486,59.588,356.4,Martes,2024 May 07 03:00:00 PM,23.59
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2024,5,14.018,3.736,56.0,Viernes,2024 May 03 02:45:00 PM,10.26
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2024,5,737.0,256.0,9.95,Domingo,2024 May 26 08:00:00 PM,3.0
52,NARIÑO,52390,LA TOLA,52390013,AMARALES (LA TOLA - NARIÑO),2024,5,6.807,804.0,54.21,Viernes,2024 May 10 08:00:00 PM,5.44
52,NARIÑO,52390,LA TOLA,52390003,LA VIGIA DE LA MAR (LA TOLA - NARIÑO),2024,5,4.406,1.896,22.68,Viernes,2024 May 10 12:30:00 PM,9.2
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2024,5,4.05,2.49,30.5,Miercoles,2024 May 01 05:00:00 PM,7.0
52,NARIÑO,52427,MAGÜÍ,52427910,EL ROSARIO,2024,5,268.0,50.0,5.66,Sábado,2024 May 25 06:00:00 PM,1.56
52,NARIÑO,52427,MAGÜÍ,52427913,LA ISLA (MAGÜÍ - NARIÑO),2024,5,0.0,0.0,0.0,Miercoles,2024 May 01 12:00:00 PM,0.0
52,NARIÑO,52427,MAGÜÍ,52427915,LAS LAJAS (MAGÜÍ - NARIÑO),2024,5,0.0,0.0,0.0,Miercoles,2024 May 01 12:00:00 PM,0.0
52,NARIÑO,52473,MOSQUERA,52473010,EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO),2024,5,21.0,6.0,9.17,Miercoles,2024 May 22 07:15:00 PM,0.05
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2024,5,1.733,575.0,14.33,Miercoles,2024 May 15 05:45:00 PM,4.48
52,NARIÑO,52621,ROBERTO PAYAN,52621912,TAMAJE (ROBERTO PAYAN - NARIÑO),2024,5,5.291,3.418,24.36,Miercoles,2024 May 29 05:00:00 PM,9.38
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2024,5,5.986,2.425,48.0,Sábado,2024 May 04 06:45:00 PM,5.46
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2024,5,23.427,8.802,112.0,Viernes,2024 May 17 06:45:00 PM,9.51
52,NARIÑO,52696,SANTA BÁRBARA,52696014,LA ENSENADA (SANTA BÁRBARA - NARIÑO),2024,5,3.712,4.191,20.93,Miercoles,2024 May 01 08:00:00 PM,7.03
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2024,5,2.821,1.686,22.4,Viernes,2024 May 10 08:15:00 PM,5.38
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109069,PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA),2024,5,7.219,1.389,31.01,Sábado,2024 May 18 07:30:00 PM,10.19
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109105,PITAL (BUENAVENTURA - VALLE DEL CAUCA),2024,5,2.101,516.0,10.29,martes,2024 May 06 07:30:00 PM,7.51
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2024,5,88.938,31.614,232.67,Viernes,2024 May 17 02:45:00 PM,19.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109081,PUNTA BONITA,2024,5,2.617,3.171,16.32,domingo,2024 May 17 07:15:00 PM,6.3
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2024,5,7.03,2.924,33.12,Martes,2024 May 21 11:45:00 AM,8.5
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2024,5,0.0,0.0,0.0,Miercoles,2024 May 01 12:00:00 PM,0.0
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2024,5,,383.483,,Jueves,2024 May 02 01:15:00 PM,23.55
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2024,5,37.059,11.165,132.79,Miercoles,2024 May 08 12:00:00 PM,12.02
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2024,5,,737.306,5.06,Viernes,2024 May 03 02:15:00 PM,23.47
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2024,7,,679.9,,Miercoles,2024 Jul 10 03:30:00 PM,23.58
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873010,LA PLAYA MURRI  (VIGÍA DEL FUERTE - ANTIOQUIA),2024,1,5.137,2.908,26.01,Domingo,2024 Jan 28 06:45:00 PM,8.53
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873013,LOMA MURRI (VIGÍA DEL FUERTE - ANTIOQUIA),2024,1,6.07,2.216,28.56,Domingo,2024 Jan 28 02:45:00 PM,8.16
88,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA ),2024,1,,254.221,,Jueves,2024 Jan 04 09:30:00 PM,23.57
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2024,1,,,,Lunes,2024 Jan 15 03:45:00 PM,23.59
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2024,1,57.124,25.836,280.52,Viernes,2024 Jan 05 07:00:00 PM,9.44
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MUCURA (CARTAGENA DE INDIAS - BOLÍVAR),2024,1,7.245,2.832,23.97,Domingo,2024 Jan 07 05:30:00 AM,12.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2024,1,2.051,740.0,41.06,Lunes,2024 Jan 29 10:15:00 PM,1.51
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2024,1,17.412,6.532,96.36,Sábado,2024 Jan 27 07:45:00 PM,7.34
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150002,SANTA FE DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2024,1,4.322,1.966,41.32,Miércoles,2024 Jan 31 07:15:00 PM,4.13
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2024,1,0.0,0.0,0.0,Lunes,2024 Jan 01 12:00:00 AM,0.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2024,1,12.0,5.0,20.92,Martes,2024 Jan 30 01:30:00 PM,1.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753033,VILLA LOBOS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2024,1,11.458,4.545,69.97,Miércoles,2024 Jan 17 07:30:00 PM,6.26
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2024,1,9.374,4.15,42.73,Lunes,2024 Jan 15 07:45:00 PM,9.39
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2024,1,11.279,6.561,50.77,Viernes,2024 Jan 26 07:45:00 PM,9.13
19,CAUCA,19418,LÓPEZ DE MICAY,19418033,BOCA GRANDE (LÓPEZ DE MICAY - CAUCA),2024,1,3.845,837.0,28.84,Miércoles,2024 Jan 03 07:30:00 PM,5.24
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2024,1,2.762,1.281,35.14,Viernes,2024 Jan 26 07:15:00 PM,4.22
19,CAUCA,19418,LÓPEZ DE MICAY,19418009,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2024,1,7.653,2.786,32.0,Sábado,2024 Jan 13 07:15:00 PM,10.23
19,CAUCA,19418,LÓPEZ DE MICAY,19418011,RIO MAYA - DOS QUEBRADAS (LÓPEZ DE MICAY - CAUCA),2024,1,4.199,1.449,31.36,Viernes,2024 Jan 26 07:15:00 PM,6.1
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARE (LÓPEZ DE MICAY - CAUCA),2024,1,2.504,660.0,47.78,Viernes,2024 Jan 26 06:45:00 PM,2.33
19,CAUCA,19418,LÓPEZ DE MICAY,19418015,SAN ISIDRO (LÓPEZ DE MICAY - CAUCA),2024,1,627.0,364.0,6.91,Miércoles,2024 Jan 24 07:00:00 PM,3.54
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,ZARAGOZA (LÓPEZ DE MICAY - CAUCA),2024,1,4.771,1.732,44.9,Sábado,2024 Jan 27 08:00:00 PM,4.03
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACON (TIMBIQUÍ - CAUCA),2024,1,3.302,970.0,24.26,Martes,2024 Jan 30 08:30:00 PM,5.32
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2024,1,5.626,4.207,27.76,Lunes,2024 Jan 22 08:45:00 PM,7.38
19,CAUCA,19809,TIMBIQUÍ,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2024,1,6.938,3.231,37.54,Domingo,2024 Jan 07 07:30:00 PM,7.17
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2024,1,21.638,7.454,173.36,Lunes,2024 Jan 29 08:30:00 PM,5.04
19,CAUCA,19809,TIMBIQUÍ,19809007,SAN JOSE (TIMBIQUÍ - CAUCA),2024,1,6.927,4.754,36.0,Martes,2024 Jan 09 07:30:00 PM,7.33
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2024,1,2.661,776.0,18.82,Miércoles,2024 Jan 31 07:00:00 PM,6.06
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2024,1,648.455,192.27,,Jueves,2024 Jan 25 10:00:00 PM,18.45
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANA (ACANDÍ - CHOCÓ),2024,1,0.0,0.0,0.0,Lunes,2024 Jan 01 12:00:00 AM,0.0
27,CHOCÓ,27006,ACANDÍ,27006007,SAN FRANCISCO (ACANDÍ - CHOCÓ),2024,1,16.63,7.375,94.46,Viernes,2024 Jan 05 08:15:00 PM,8.21
27,CHOCÓ,27025,ALTO BAUDO,27025000,CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ),2024,1,54.62,18.968,123.9,Martes,2024 Jan 23 12:00:00 PM,23.52
27,CHOCÓ,27025,ALTO BAUDO,27025034,PLAYITA CATRU (ALTO BAUDO - CHOCÓ),2024,1,684.0,103.0,5.39,Domingo,2024 Jan 28 06:45:00 PM,5.04
27,CHOCÓ,27075,BAHÍA SOLANO,27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2024,1,876.676,274.747,,Martes,2024 Jan 16 10:30:00 AM,23.47
27,CHOCÓ,27075,BAHÍA SOLANO,27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2024,1,74.924,23.948,158.46,Lunes,2024 Jan 22 12:00:00 PM,23.55
27,CHOCÓ,27075,BAHÍA SOLANO,27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2024,1,199.559,72.523,381.48,Martes,2024 Jan 16 07:15:00 PM,23.31
27,CHOCÓ,27077,BAJO BAUDÓ,27077008,ORPUA (BAJO BAUDÓ - CHOCÓ),2024,1,1.148,357.0,7.41,Miércoles,2024 Jan 24 06:45:00 PM,8.36
27,CHOCÓ,27077,BAJO BAUDÓ,27077000,PIZARRO (BAJO BAUDÓ - CHOCÓ),2024,1,247.062,98.417,486.29,Miércoles,2024 Jan 31 08:15:00 PM,22.29
27,CHOCÓ,27077,BAJO BAUDÓ,27077016,SIVIRU (BAJO BAUDÓ - CHOCÓ),2024,1,6.39,2.224,46.36,Sábado,2024 Jan 13 11:30:00 AM,6.33
27,CHOCÓ,27077,BAJO BAUDÓ,27077019,VIRUDO (BAJO BAUDÓ - CHOCÓ),2024,1,6.2,2.346,30.3,Viernes,2024 Jan 26 08:00:00 PM,8.28
27,CHOCÓ,27099,BOJAYÁ,27099005,NAPIPI (BOJAYÁ - CHOCÓ),2024,1,12.828,4.209,67.2,Jueves,2024 Jan 25 08:15:00 PM,8.08
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250023,PAPAYO (EL LITORAL DEL SAN JUAN - CHOCÓ),2024,1,3.442,1.06,17.72,Miércoles,2024 Jan 17 07:00:00 PM,7.2
